age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,0,1,6,0,1,0,1,6,3,907,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
50,2,1,2,0,1,0,0,3,2,129,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
32,9,2,6,0,1,1,0,1,3,96,1,999,0,1,-2.9,92.201,-31.4,0.859,5076.2,0
50,0,1,5,0,1,1,0,3,3,635,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
26,0,2,3,0,0,0,0,3,0,1310,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
50,9,1,3,0,1,0,1,6,0,893,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
30,7,2,2,0,0,0,1,6,4,53,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,4,1,6,0,1,0,0,3,4,280,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
35,7,1,6,0,0,0,0,7,4,270,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
33,0,1,3,0,0,1,1,6,1,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
38,0,1,1,0,1,0,1,6,2,229,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
32,7,1,3,0,1,1,1,6,4,184,9,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
31,9,1,5,0,0,0,1,6,0,114,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
44,7,0,3,0,0,0,0,3,4,32,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
51,4,1,6,0,1,0,1,6,0,317,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26,2,1,5,0,1,0,0,3,3,359,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
53,0,1,3,0,1,0,0,6,0,358,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
58,4,0,6,0,1,0,1,7,0,39,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
34,1,1,2,0,0,0,1,6,3,95,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
51,6,1,6,0,1,1,0,7,2,310,3,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
88,5,0,0,0,1,0,0,5,4,96,6,999,0,1,-1.8,92.843,-50.0,1.663,5099.1,0
36,9,1,6,0,1,0,0,1,0,124,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,0,2,6,0,0,1,0,1,2,167,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
36,0,2,3,0,0,1,0,3,3,248,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
24,7,1,3,0,0,0,0,6,2,10,5,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
38,0,1,6,0,0,0,0,1,4,236,1,4,1,2,-2.9,92.201,-31.4,0.879,5076.2,0
25,1,2,2,0,0,0,0,6,0,170,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
43,0,1,3,0,0,0,0,3,1,999,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
39,0,1,5,0,1,1,0,4,3,145,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
40,1,1,2,0,1,0,1,3,3,428,2,999,0,1,1.4,93.918,-42.7,4.955,5228.1,0
31,0,2,6,0,0,0,0,1,3,138,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
42,1,1,1,0,0,0,0,6,4,320,3,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
27,9,2,6,0,1,0,0,1,2,250,3,999,5,0,-1.7,94.027,-38.3,0.904,4991.6,0
33,0,1,3,0,1,1,1,6,4,1044,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
27,1,1,2,0,1,0,1,4,3,72,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
29,0,1,6,0,1,0,1,4,0,9,16,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
41,7,2,3,0,1,0,0,6,0,408,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
30,0,2,3,0,0,0,0,1,0,254,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
33,10,1,2,0,0,0,1,4,0,11,6,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
39,1,1,3,0,1,1,0,6,0,273,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
61,5,1,3,0,1,0,0,6,1,104,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
35,1,1,2,0,0,0,1,4,3,497,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
24,9,2,2,0,0,0,0,6,0,87,3,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
36,0,1,6,0,0,0,1,3,1,267,7,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
35,9,1,6,0,0,0,0,1,0,224,3,999,0,1,-2.9,92.201,-31.4,0.869,5076.2,0
46,6,0,2,0,1,0,1,4,1,217,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
30,1,2,2,0,1,0,0,7,2,145,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
39,9,1,5,0,1,1,0,6,2,113,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
55,0,1,3,0,0,0,1,3,4,229,1,9,1,2,-1.7,94.215,-40.3,0.802,4991.6,1
32,0,1,6,0,0,0,0,1,1,247,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
40,9,2,5,0,1,0,1,4,0,87,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
38,1,0,0,0,0,0,0,7,2,60,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
42,0,1,6,0,0,1,0,3,0,400,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
48,0,0,6,0,1,0,1,6,1,252,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
52,7,0,1,0,1,0,0,1,3,138,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
33,7,2,2,0,1,0,0,0,2,483,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
35,1,1,1,0,1,0,1,4,2,64,6,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
33,3,1,3,0,0,0,1,8,3,37,1,999,0,1,-0.1,93.798,-40.4,4.968,5195.8,1
28,0,1,6,0,0,0,1,6,0,161,3,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
21,7,2,3,0,0,0,0,4,0,110,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,0
44,9,1,5,0,0,0,0,3,4,115,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
38,1,1,2,0,1,0,0,6,1,240,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
55,0,1,3,0,1,1,1,6,4,692,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
34,1,1,0,0,1,0,1,4,0,375,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
28,0,1,6,0,0,0,0,3,1,187,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
54,6,1,6,0,0,1,0,6,3,388,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
53,7,1,1,0,0,0,0,6,0,101,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
56,7,0,3,0,0,0,0,3,1,167,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
29,0,2,3,0,0,0,1,4,4,283,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
31,9,2,6,0,0,0,1,8,2,154,1,999,0,1,-0.1,93.798,-40.4,4.794,5195.8,1
51,9,1,5,0,1,0,0,0,2,687,1,0,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
29,4,2,6,0,0,1,0,1,3,264,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
42,1,1,0,0,0,0,0,6,0,309,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
35,9,2,5,0,1,0,1,4,4,134,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
52,1,1,0,0,1,0,1,6,1,253,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
75,5,0,2,0,0,0,0,5,1,233,1,999,0,1,-1.8,92.843,-50.0,1.56,5099.1,0
44,4,1,2,0,1,0,0,1,3,284,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,9,2,5,0,0,0,0,1,0,71,16,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
43,0,0,3,0,0,0,0,3,1,96,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
34,0,0,6,0,0,0,0,7,2,493,2,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,1
38,4,1,6,0,0,0,0,7,3,61,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
41,1,2,0,0,1,0,0,3,2,421,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
18,8,2,2,0,1,0,0,1,3,642,1,999,0,1,-2.9,92.201,-31.4,0.884,5076.2,1
44,9,1,5,0,1,0,0,1,2,236,7,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
24,7,2,2,0,0,0,0,3,4,439,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
35,7,2,3,0,1,1,1,6,2,151,7,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
53,9,0,5,0,0,0,1,6,3,249,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
33,9,1,5,0,1,0,0,6,0,700,4,3,4,2,-1.8,93.876,-40.0,0.684,5008.7,1
30,7,2,3,0,0,0,0,7,0,648,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
32,9,2,6,0,1,0,0,1,3,178,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,0,2,6,0,0,0,0,1,2,260,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
45,4,1,6,0,1,0,0,7,1,349,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
30,7,1,3,0,0,0,1,6,0,274,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
33,1,1,5,0,1,0,0,1,3,253,4,999,0,1,-1.7,94.027,-38.3,0.886,4991.6,1
50,4,1,6,0,1,0,0,8,2,305,2,4,1,2,-3.4,92.431,-26.9,0.754,5017.5,1
44,6,0,3,0,1,0,1,4,0,1041,13,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
27,8,2,3,0,0,0,1,8,3,5,1,999,0,1,-1.1,94.601,-49.5,0.982,4963.6,0
47,0,1,3,0,1,0,1,6,0,352,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
34,0,1,6,0,0,0,0,6,4,138,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
31,0,1,3,0,1,0,1,4,4,105,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
42,2,2,6,0,1,0,0,7,4,145,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
40,1,0,1,0,0,0,0,0,1,399,2,999,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
29,2,1,3,0,1,0,0,7,0,1166,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
31,0,2,6,0,1,1,0,1,2,337,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
28,1,1,3,0,1,0,0,3,1,392,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
32,0,1,3,0,0,0,0,1,0,52,8,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,7,1,3,0,1,0,0,4,4,591,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
57,0,1,6,0,1,0,0,1,3,149,1,999,1,0,-2.9,92.201,-31.4,0.883,5076.2,1
40,10,2,0,0,0,0,0,4,3,459,2,999,0,1,-2.9,92.963,-40.8,1.252,5076.2,0
58,5,1,0,0,0,0,0,0,4,1307,1,999,0,1,-1.8,93.749,-34.6,0.639,5008.7,1
39,7,1,6,0,0,0,0,0,2,237,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
25,7,2,2,0,0,0,1,4,2,180,1,999,0,1,-1.7,94.055,-39.8,0.742,4991.6,0
41,0,2,5,0,1,1,0,0,0,41,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
23,8,2,2,0,1,0,0,2,3,321,2,999,0,1,-3.0,92.713,-33.0,0.708,5023.5,1
30,9,2,6,0,1,1,0,7,2,224,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
37,4,1,6,0,1,0,1,6,4,189,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
41,0,0,3,0,0,0,1,0,2,558,2,999,0,1,-1.8,93.749,-34.6,0.635,5008.7,1
25,8,2,3,0,1,0,0,0,4,327,1,999,0,1,-1.8,93.075,-47.1,1.445,5099.1,1
57,4,0,3,0,1,0,1,6,4,224,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26,10,2,6,0,1,0,1,0,3,300,3,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
42,0,2,5,0,1,0,0,0,3,251,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
49,7,1,3,0,1,0,1,6,4,214,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
23,0,2,6,0,1,0,0,0,4,219,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
29,1,2,0,0,1,0,0,6,0,26,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
44,1,1,6,0,1,0,0,0,2,397,2,999,0,1,-1.8,93.075,-47.1,1.483,5099.1,1
19,8,2,2,0,0,0,0,0,2,165,3,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
30,4,1,6,0,1,0,0,3,4,957,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
54,4,1,6,0,1,1,0,1,2,121,11,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
49,4,1,6,0,0,1,1,6,2,192,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
21,8,2,0,0,0,0,0,5,1,114,2,999,0,1,-1.8,92.843,-50.0,1.52,5099.1,0
37,0,2,6,0,0,1,0,6,1,553,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
27,2,2,6,0,1,0,1,3,3,420,2,999,0,1,1.4,93.918,-42.7,4.955,5228.1,0
29,4,2,6,0,1,0,0,7,0,155,7,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
48,4,1,6,0,0,1,0,7,0,591,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,1
47,4,1,2,0,1,0,0,4,3,181,3,999,1,0,-2.9,92.963,-40.8,1.262,5076.2,1
44,0,0,3,0,1,1,0,6,0,211,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
36,0,1,6,0,1,0,0,7,0,85,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
35,7,1,1,0,1,0,1,6,2,473,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
32,9,2,6,0,0,0,0,0,3,721,4,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,1
48,0,1,3,0,1,0,0,7,0,162,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
26,1,2,0,0,1,1,1,6,4,196,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
32,1,1,2,0,0,0,1,6,0,559,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31,7,1,3,0,0,0,0,7,4,190,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
47,0,2,3,0,1,1,0,0,2,1122,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
37,4,0,6,0,1,0,0,7,2,256,4,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
32,1,2,0,0,1,0,0,3,0,141,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
38,1,1,2,0,1,0,1,6,4,151,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
42,2,1,6,0,1,0,0,6,1,265,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,0
47,0,1,6,0,0,0,1,4,2,148,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
45,9,2,5,0,0,0,1,4,1,180,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
50,7,2,3,0,1,0,0,3,3,110,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
26,0,2,6,0,1,0,0,3,1,200,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
58,4,1,6,0,1,0,0,3,1,260,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
36,9,2,6,0,1,0,0,1,3,486,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
45,4,1,6,0,1,0,1,6,3,140,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
32,4,2,6,0,0,0,0,3,4,675,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
36,7,1,3,0,0,0,1,4,2,316,2,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
34,1,1,2,0,1,0,0,0,0,157,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
36,6,0,6,0,1,1,1,4,1,372,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
29,7,1,3,0,1,0,1,6,3,275,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
45,1,1,4,0,1,0,0,1,0,127,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,6,0,1,0,0,6,2,287,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
52,0,1,6,0,0,1,0,3,0,171,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
38,0,1,6,0,0,0,0,1,0,103,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,0,2,6,0,1,0,0,4,3,369,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
34,7,2,3,0,1,0,0,6,2,541,3,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
52,9,1,5,0,0,0,0,3,2,191,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,0,2,6,0,1,0,0,1,0,176,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39,6,1,1,0,1,0,0,3,0,40,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,1,2,2,0,1,0,0,3,3,120,6,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
34,7,1,3,0,0,0,0,6,2,353,6,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
47,1,1,1,0,1,1,0,3,1,298,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
42,0,1,3,0,0,1,1,4,1,218,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
31,0,2,3,0,0,0,0,3,1,88,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
44,1,1,0,0,0,1,0,1,1,734,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
56,9,1,6,0,0,0,0,7,2,162,3,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
41,7,0,3,0,0,0,0,3,4,120,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
45,4,2,2,0,1,0,1,4,0,294,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
38,1,1,0,0,1,0,0,7,2,163,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
34,4,1,6,0,1,1,1,6,4,145,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
33,9,2,5,0,1,0,0,6,0,70,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
60,2,1,0,0,0,0,1,6,2,71,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
57,0,1,6,0,0,1,0,7,1,59,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
37,2,2,2,0,1,0,0,6,3,222,1,2,1,2,-1.8,92.893,-46.2,1.266,5099.1,0
34,0,1,3,0,1,0,0,4,4,238,1,6,2,2,-1.7,94.055,-39.8,0.704,4991.6,1
53,6,0,2,0,0,0,1,4,0,60,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
45,7,0,2,0,0,0,0,7,4,137,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
37,9,1,6,0,0,0,0,6,3,34,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
36,1,1,2,0,1,1,1,6,1,98,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
37,0,2,6,0,1,0,1,6,1,168,5,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
31,6,1,5,0,1,0,0,5,2,171,4,999,3,0,-1.8,93.369,-34.8,0.65,5008.7,1
30,9,2,5,0,0,0,0,1,3,216,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
88,5,0,0,0,0,0,0,5,4,323,1,999,0,1,-1.8,92.843,-50.0,1.663,5099.1,1
46,0,1,3,0,0,0,0,7,1,141,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
29,0,2,3,0,1,0,0,3,0,130,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
74,5,1,5,0,1,0,0,1,2,204,3,999,1,0,-2.9,92.201,-31.4,0.873,5076.2,1
34,0,1,6,0,1,0,1,4,1,206,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
42,0,1,6,0,0,0,1,4,3,604,14,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
51,5,1,6,0,1,1,1,6,3,235,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
33,4,1,0,0,1,1,1,6,3,568,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
33,9,1,6,0,1,1,1,3,4,89,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
71,5,1,5,0,1,0,0,3,2,115,3,999,0,1,-1.7,94.215,-40.3,0.884,4991.6,0
61,6,0,6,0,0,0,0,5,0,102,2,999,1,0,-1.8,93.369,-34.8,0.649,5008.7,0
32,1,0,2,0,0,0,1,6,4,129,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
34,7,2,3,0,0,0,1,7,1,62,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
52,0,0,6,0,0,0,1,4,1,201,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
27,0,1,3,0,0,0,0,6,0,71,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
37,0,1,6,0,1,0,1,7,4,119,1,6,1,2,-0.1,93.2,-42.0,4.286,5195.8,0
35,9,1,5,0,1,0,0,0,4,251,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
48,3,1,1,0,0,0,0,7,4,167,4,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
45,3,1,0,0,1,0,0,3,3,241,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
34,1,2,3,0,0,0,1,6,0,71,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
24,0,2,3,0,0,0,0,4,2,352,2,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,1
51,9,1,5,0,1,0,0,0,2,341,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
58,1,1,3,0,0,0,1,4,4,270,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
23,1,2,2,0,1,0,0,6,1,657,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,1
30,6,2,6,0,1,0,0,1,1,75,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
29,3,2,3,0,1,0,1,6,4,178,3,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
31,2,2,2,0,0,0,1,6,4,232,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,9,1,5,0,1,0,0,3,4,84,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
30,9,2,3,0,1,0,1,3,1,130,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
27,9,2,5,0,0,0,1,6,4,99,2,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
38,4,1,6,0,0,0,0,9,4,149,2,999,1,0,-1.1,94.199,-37.5,0.88,4963.6,0
48,10,1,5,0,1,0,0,9,1,315,2,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,1
33,0,2,6,0,1,0,1,3,4,161,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
37,4,1,6,0,0,1,0,6,2,123,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
28,1,1,2,0,1,0,1,6,3,260,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
31,0,1,6,0,1,0,0,7,4,162,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
47,0,1,6,0,0,0,0,1,0,451,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,0,1,6,0,1,1,1,6,4,338,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
38,0,0,6,0,1,0,1,4,1,464,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
39,0,1,6,0,0,0,1,4,1,61,7,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
50,4,1,6,0,0,0,0,7,3,66,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
21,8,2,3,0,1,0,0,6,3,226,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
53,4,1,0,0,0,0,0,7,4,164,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
50,4,1,1,0,1,0,0,0,0,704,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
41,1,0,1,0,1,0,1,6,1,391,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,0,2,3,0,1,0,0,7,2,205,3,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
59,4,1,0,0,1,0,0,3,0,351,3,999,0,1,-1.7,94.215,-40.3,0.885,4991.6,1
36,9,1,6,0,0,0,1,6,4,648,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
35,0,2,6,0,0,0,1,3,3,42,1,999,0,1,-1.7,94.215,-40.3,0.797,4991.6,0
31,0,2,3,0,0,0,0,3,4,75,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
30,1,2,0,0,1,0,0,3,3,122,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
54,5,1,3,0,0,0,0,1,4,543,4,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
38,0,2,6,0,1,0,1,4,0,170,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
33,4,1,3,0,0,1,0,7,4,375,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
33,0,1,3,0,0,1,0,6,0,254,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
25,1,1,3,0,0,1,1,4,4,29,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
52,2,1,6,0,1,0,0,0,4,126,1,999,2,0,-1.8,93.075,-47.1,1.415,5099.1,0
31,9,1,5,0,1,0,0,1,2,58,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
49,7,0,2,0,0,0,1,6,1,134,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
50,9,1,5,0,0,0,0,7,0,402,4,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
51,4,1,6,0,0,0,0,1,0,159,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
51,9,1,5,0,0,1,0,9,0,520,1,999,0,1,-3.4,92.379,-29.8,0.803,5017.5,1
34,9,0,5,0,1,0,0,6,0,7,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
