age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
31,9,1,5,0,0,0,1,6,0,114,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
44,7,0,3,0,0,0,0,3,4,32,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
51,4,1,6,0,1,0,1,6,0,317,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
26,2,1,5,0,1,0,0,3,3,359,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
58,4,0,6,0,1,0,1,7,0,39,2,999,0,1,-0.1,93.2,-42.0,4.0,5195.8,0
34,1,1,2,0,0,0,1,6,3,95,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
51,6,1,6,0,1,1,0,7,2,310,3,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
36,9,1,6,0,1,0,0,1,0,124,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
31,0,2,6,0,0,1,0,1,2,167,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
36,0,2,3,0,0,1,0,3,3,248,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
24,7,1,3,0,0,0,0,6,2,10,5,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
25,1,2,2,0,0,0,0,6,0,170,2,999,0,1,-1.8,92.9,-46.2,1.2,5099.1,0
39,0,1,5,0,1,1,0,4,3,145,1,999,0,1,-2.9,93.0,-40.8,1.3,5076.2,0
40,1,1,2,0,1,0,1,3,3,428,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
31,0,2,6,0,0,0,0,1,3,138,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
42,1,1,1,0,0,0,0,6,4,320,3,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
27,1,1,2,0,1,0,1,4,3,72,1,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
41,7,2,3,0,1,0,0,6,0,408,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
30,0,2,3,0,0,0,0,1,0,254,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
33,10,1,2,0,0,0,1,4,0,11,6,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
39,1,1,3,0,1,1,0,6,0,273,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
61,5,1,3,0,1,0,0,6,1,104,5,999,0,1,-1.8,92.9,-46.2,1.4,5099.1,0
35,1,1,2,0,0,0,1,4,3,497,2,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
24,9,2,2,0,0,0,0,6,0,87,3,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
35,9,1,6,0,0,0,0,1,0,224,3,999,0,1,-2.9,92.2,-31.4,0.9,5076.2,0
46,6,0,2,0,1,0,1,4,1,217,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
30,1,2,2,0,1,0,0,7,2,145,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
39,9,1,5,0,1,1,0,6,2,113,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
32,0,1,6,0,0,0,0,1,1,247,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
40,9,2,5,0,1,0,1,4,0,87,3,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
38,1,0,0,0,0,0,0,7,2,60,2,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
42,0,1,6,0,0,1,0,3,0,400,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
48,0,0,6,0,1,0,1,6,1,252,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
52,7,0,1,0,1,0,0,1,3,138,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
33,7,2,2,0,1,0,0,0,2,483,2,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,0
35,1,1,1,0,1,0,1,4,2,64,6,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
33,3,1,3,0,0,0,1,8,3,37,1,999,0,1,-0.1,93.8,-40.4,5.0,5195.8,1
28,0,1,6,0,0,0,1,6,0,161,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
21,7,2,3,0,0,0,0,4,0,110,2,999,0,1,-2.9,93.0,-40.8,1.3,5076.2,0
44,9,1,5,0,0,0,0,3,4,115,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
38,1,1,2,0,1,0,0,6,1,240,5,999,0,1,-1.8,92.9,-46.2,1.4,5099.1,0
34,1,1,0,0,1,0,1,4,0,375,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
28,0,1,6,0,0,0,0,3,1,187,3,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
54,6,1,6,0,0,1,0,6,3,388,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
56,7,0,3,0,0,0,0,3,1,167,6,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
29,0,2,3,0,0,0,1,4,4,283,1,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
31,9,2,6,0,0,0,1,8,2,154,1,999,0,1,-0.1,93.8,-40.4,4.8,5195.8,1
29,4,2,6,0,0,1,0,1,3,264,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
42,1,1,0,0,0,0,0,6,0,309,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
35,9,2,5,0,1,0,1,4,4,134,2,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
52,1,1,0,0,1,0,1,6,1,253,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
44,4,1,2,0,1,0,0,1,3,284,4,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
43,0,0,3,0,0,0,0,3,1,96,3,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
38,4,1,6,0,0,0,0,7,3,61,1,999,0,1,-0.1,93.2,-42.0,4.2,5195.8,0
41,1,2,0,0,1,0,0,3,2,421,6,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
18,8,2,2,0,1,0,0,1,3,642,1,999,0,1,-2.9,92.2,-31.4,0.9,5076.2,1
24,7,2,2,0,0,0,0,3,4,439,3,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
53,9,0,5,0,0,0,1,6,3,249,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
30,7,2,3,0,0,0,0,7,0,648,1,999,0,1,-0.1,93.2,-42.0,4.0,5195.8,1
32,9,2,6,0,1,0,0,1,3,178,4,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
34,0,2,6,0,0,0,0,1,2,260,6,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
45,4,1,6,0,1,0,0,7,1,349,1,999,0,1,-0.1,93.2,-42.0,4.2,5195.8,0
30,7,1,3,0,0,0,1,6,0,274,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
33,1,1,5,0,1,0,0,1,3,253,4,999,0,1,-1.7,94.0,-38.3,0.9,4991.6,1
27,8,2,3,0,0,0,1,8,3,5,1,999,0,1,-1.1,94.6,-49.5,1.0,4963.6,0
47,0,1,3,0,1,0,1,6,0,352,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
34,0,1,6,0,0,0,0,6,4,138,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
31,0,1,3,0,1,0,1,4,4,105,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
42,2,2,6,0,1,0,0,7,4,145,2,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
40,1,0,1,0,0,0,0,0,1,399,2,999,0,1,-1.8,93.1,-47.1,1.5,5099.1,0
31,0,2,6,0,1,1,0,1,2,337,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
28,1,1,3,0,1,0,0,3,1,392,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
31,7,1,3,0,1,0,0,4,4,591,2,999,0,1,-2.9,93.0,-40.8,1.3,5076.2,1
40,10,2,0,0,0,0,0,4,3,459,2,999,0,1,-2.9,93.0,-40.8,1.3,5076.2,0
39,7,1,6,0,0,0,0,0,2,237,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,1
25,7,2,2,0,0,0,1,4,2,180,1,999,0,1,-1.7,94.1,-39.8,0.7,4991.6,0
41,0,2,5,0,1,1,0,0,0,41,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,0
23,8,2,2,0,1,0,0,2,3,321,2,999,0,1,-3.0,92.7,-33.0,0.7,5023.5,1
30,9,2,6,0,1,1,0,7,2,224,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
37,4,1,6,0,1,0,1,6,4,189,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
41,0,0,3,0,0,0,1,0,2,558,2,999,0,1,-1.8,93.7,-34.6,0.6,5008.7,1
25,8,2,3,0,1,0,0,0,4,327,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,1
57,4,0,3,0,1,0,1,6,4,224,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
26,10,2,6,0,1,0,1,0,3,300,3,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,1
42,0,2,5,0,1,0,0,0,3,251,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,0
49,7,1,3,0,1,0,1,6,4,214,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
23,0,2,6,0,1,0,0,0,4,219,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,1
29,1,2,0,0,1,0,0,6,0,26,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
44,1,1,6,0,1,0,0,0,2,397,2,999,0,1,-1.8,93.1,-47.1,1.5,5099.1,1
19,8,2,2,0,0,0,0,0,2,165,3,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,0
49,4,1,6,0,0,1,1,6,2,192,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
21,8,2,0,0,0,0,0,5,1,114,2,999,0,1,-1.8,92.8,-50.0,1.5,5099.1,0
27,2,2,6,0,1,0,1,3,3,420,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
44,0,0,3,0,1,1,0,6,0,211,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
35,7,1,1,0,1,0,1,6,2,473,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
48,0,1,3,0,1,0,0,7,0,162,2,999,0,1,-0.1,93.2,-42.0,4.0,5195.8,0
26,1,2,0,0,1,1,1,6,4,196,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
32,1,1,2,0,0,0,1,6,0,559,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
37,4,0,6,0,1,0,0,7,2,256,4,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
32,1,2,0,0,1,0,0,3,0,141,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
38,1,1,2,0,1,0,1,6,4,151,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
42,2,1,6,0,1,0,0,6,1,265,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
47,0,1,6,0,0,0,1,4,2,148,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
45,9,2,5,0,0,0,1,4,1,180,1,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
50,7,2,3,0,1,0,0,3,3,110,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
26,0,2,6,0,1,0,0,3,1,200,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
58,4,1,6,0,1,0,0,3,1,260,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
36,9,2,6,0,1,0,0,1,3,486,2,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
45,4,1,6,0,1,0,1,6,3,140,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
36,7,1,3,0,0,0,1,4,2,316,2,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
34,1,1,2,0,1,0,0,0,0,157,2,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,0
36,6,0,6,0,1,1,1,4,1,372,2,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
29,7,1,3,0,1,0,1,6,3,275,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
45,1,1,4,0,1,0,0,1,0,127,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
52,0,1,6,0,0,1,0,3,0,171,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
38,0,1,6,0,0,0,0,1,0,103,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
32,0,2,6,0,1,0,0,4,3,369,1,999,0,1,-2.9,93.0,-40.8,1.3,5076.2,0
52,9,1,5,0,0,0,0,3,2,191,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
35,0,2,6,0,1,0,0,1,0,176,4,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
39,6,1,1,0,1,0,0,3,0,40,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
35,1,2,2,0,1,0,0,3,3,120,6,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
47,1,1,1,0,1,1,0,3,1,298,3,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
42,0,1,3,0,0,1,1,4,1,218,2,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
31,0,2,3,0,0,0,0,3,1,88,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
56,9,1,6,0,0,0,0,7,2,162,3,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
41,7,0,3,0,0,0,0,3,4,120,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
45,4,2,2,0,1,0,1,4,0,294,2,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
38,1,1,0,0,1,0,0,7,2,163,2,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
34,4,1,6,0,1,1,1,6,4,145,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
33,9,2,5,0,1,0,0,6,0,70,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
60,2,1,0,0,0,0,1,6,2,71,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
57,0,1,6,0,0,1,0,7,1,59,1,999,0,1,-0.1,93.2,-42.0,4.2,5195.8,0
53,6,0,2,0,0,0,1,4,0,60,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
45,7,0,2,0,0,0,0,7,4,137,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
37,9,1,6,0,0,0,0,6,3,34,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
36,1,1,2,0,1,1,1,6,1,98,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
37,0,2,6,0,1,0,1,6,1,168,5,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
30,9,2,5,0,0,0,0,1,3,216,3,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
46,0,1,3,0,0,0,0,7,1,141,1,999,0,1,-0.1,93.2,-42.0,4.2,5195.8,0
29,0,2,3,0,1,0,0,3,0,130,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
34,0,1,6,0,1,0,1,4,1,206,2,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
51,5,1,6,0,1,1,1,6,3,235,5,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
33,4,1,0,0,1,1,1,6,3,568,4,999,0,1,1.1,94.0,-36.4,4.9,5191.0,1
33,9,1,6,0,1,1,1,3,4,89,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
32,1,0,2,0,0,0,1,6,4,129,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
52,0,0,6,0,0,0,1,4,1,201,3,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
27,0,1,3,0,0,0,0,6,0,71,3,999,0,1,-1.8,92.9,-46.2,1.2,5099.1,0
35,9,1,5,0,1,0,0,0,4,251,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,0
48,3,1,1,0,0,0,0,7,4,167,4,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
45,3,1,0,0,1,0,0,3,3,241,4,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
51,9,1,5,0,1,0,0,0,2,341,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,1
58,1,1,3,0,0,0,1,4,4,270,3,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
30,6,2,6,0,1,0,0,1,1,75,4,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
29,3,2,3,0,1,0,1,6,4,178,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
31,2,2,2,0,0,0,1,6,4,232,4,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
34,9,1,5,0,1,0,0,3,4,84,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
30,9,2,3,0,1,0,1,3,1,130,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
48,10,1,5,0,1,0,0,9,1,315,2,999,0,1,-1.1,94.2,-37.5,0.9,4963.6,1
33,0,2,6,0,1,0,1,3,4,161,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
37,4,1,6,0,0,1,0,6,2,123,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
28,1,1,2,0,1,0,1,6,3,260,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
31,0,1,6,0,1,0,0,7,4,162,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
47,0,1,6,0,0,0,0,1,0,451,2,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
32,0,1,6,0,1,1,1,6,4,338,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
38,0,0,6,0,1,0,1,4,1,464,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
50,4,1,6,0,0,0,0,7,3,66,1,999,0,1,-0.1,93.2,-42.0,4.2,5195.8,0
21,8,2,3,0,1,0,0,6,3,226,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,1
53,4,1,0,0,0,0,0,7,4,164,2,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
41,1,0,1,0,1,0,1,6,1,391,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
29,0,2,3,0,1,0,0,7,2,205,3,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
59,4,1,0,0,1,0,0,3,0,351,3,999,0,1,-1.7,94.2,-40.3,0.9,4991.6,1
36,9,1,6,0,0,0,1,6,4,648,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
35,0,2,6,0,0,0,1,3,3,42,1,999,0,1,-1.7,94.2,-40.3,0.8,4991.6,0
31,0,2,3,0,0,0,0,3,4,75,4,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
30,1,2,0,0,1,0,0,3,3,122,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
54,5,1,3,0,0,0,0,1,4,543,4,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
38,0,2,6,0,1,0,1,4,0,170,2,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
33,4,1,3,0,0,1,0,7,4,375,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
33,0,1,3,0,0,1,0,6,0,254,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
25,1,1,3,0,0,1,1,4,4,29,1,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
31,9,1,5,0,1,0,0,1,2,58,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
49,7,0,2,0,0,0,1,6,1,134,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
51,4,1,6,0,0,0,0,1,0,159,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
51,9,1,5,0,0,1,0,9,0,520,1,999,0,1,-3.4,92.4,-29.8,0.8,5017.5,1
44,9,0,6,0,1,0,0,1,2,136,5,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
43,7,1,3,0,0,0,1,6,2,130,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
33,9,2,3,0,1,0,0,1,1,566,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
29,4,1,2,0,0,0,0,7,4,69,2,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
27,0,2,3,0,0,0,0,4,3,421,2,999,0,1,-1.7,94.1,-39.8,0.8,4991.6,1
55,0,1,2,0,0,0,0,7,1,154,3,999,0,1,-3.4,92.6,-30.1,0.7,5017.5,0
44,9,2,5,0,1,1,0,3,2,123,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
31,9,2,5,0,1,0,0,1,0,122,4,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
35,7,2,0,0,0,0,1,6,3,329,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
27,7,2,3,0,1,0,0,3,1,306,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
56,10,0,5,0,0,0,1,3,3,141,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
33,7,1,3,0,1,0,0,6,0,178,1,999,0,1,-1.8,92.9,-46.2,1.2,5099.1,0
38,1,0,3,0,0,0,0,6,2,282,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
33,1,1,1,0,0,0,0,6,2,490,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
56,1,1,0,0,0,0,1,6,1,136,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
39,0,1,3,0,0,0,1,3,0,246,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
40,7,2,5,0,0,0,1,6,2,202,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
28,9,1,6,0,1,0,0,3,4,126,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
40,9,1,3,0,0,0,0,1,3,370,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
36,0,2,3,0,1,1,0,6,0,10,5,999,0,1,-1.8,92.9,-46.2,1.2,5099.1,0
31,9,1,6,0,1,0,1,6,4,285,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
31,9,2,6,0,0,0,1,4,2,73,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
32,4,2,6,0,1,0,0,5,3,427,3,999,0,1,-1.8,92.8,-50.0,1.7,5099.1,1
48,1,1,0,0,1,0,1,3,3,563,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
29,4,1,6,0,1,0,0,3,3,181,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
41,6,0,6,0,0,0,0,1,2,182,4,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
26,8,2,6,0,1,0,1,6,4,217,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
32,0,0,6,0,1,0,0,1,3,105,1,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
42,2,1,3,0,0,0,0,1,0,277,3,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
55,9,2,5,0,1,1,1,7,0,54,4,999,0,1,-0.1,93.2,-42.0,4.0,5195.8,0
35,0,1,3,0,1,0,1,4,0,131,4,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
36,2,1,6,0,1,0,1,4,3,56,1,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
39,0,1,3,0,1,1,1,6,0,202,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
37,2,1,6,0,0,1,1,6,0,253,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
29,6,2,6,0,0,0,0,7,2,88,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
26,0,2,6,0,0,0,0,3,4,203,4,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
47,9,1,2,0,1,0,1,4,0,503,2,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
30,1,1,1,0,1,1,0,6,1,429,2,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
58,9,1,2,0,0,0,0,3,4,516,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
39,0,1,3,0,1,0,0,0,1,149,2,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,0
31,1,1,1,0,0,0,1,3,3,107,3,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
37,0,2,6,0,1,0,0,0,2,261,1,999,0,1,-1.8,93.1,-47.1,1.4,5099.1,1
39,0,2,3,0,0,0,1,7,2,51,1,999,0,1,-0.1,93.2,-42.0,4.2,5195.8,0
38,9,0,5,0,0,0,1,4,2,252,2,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
53,1,1,0,0,0,0,1,4,2,627,1,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
55,1,1,5,0,1,0,0,3,4,120,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
30,1,1,3,0,1,0,0,1,0,252,1,999,0,1,-2.9,92.2,-31.4,0.8,5076.2,1
33,9,1,5,0,0,0,0,1,2,155,5,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
33,7,2,1,0,1,0,1,4,1,177,2,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
48,0,0,6,0,0,1,0,3,1,564,5,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
48,9,0,5,0,0,0,1,4,1,204,5,999,0,1,1.4,94.5,-41.8,4.9,5228.1,0
40,0,0,2,0,1,1,0,3,0,481,3,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
32,7,2,6,0,1,0,0,6,3,366,1,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
45,0,1,6,0,1,0,1,4,1,216,5,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
34,9,0,5,0,1,0,1,6,4,296,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
46,1,0,2,0,0,0,0,6,4,426,3,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
28,9,2,5,0,0,0,1,4,2,508,2,999,0,1,1.4,94.5,-41.8,4.9,5228.1,1
33,9,2,2,0,1,0,0,9,0,114,1,999,0,1,-3.4,92.4,-29.8,0.7,5017.5,0
38,10,2,3,0,1,0,1,6,3,597,3,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
42,0,1,6,0,0,0,1,6,0,126,2,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
47,2,1,6,0,1,0,1,4,1,580,3,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
32,9,2,6,0,0,0,0,1,2,83,3,999,0,1,1.4,93.4,-36.1,5.0,5228.1,0
38,0,0,6,0,0,0,0,6,3,187,4,999,0,1,-1.8,92.9,-46.2,1.3,5099.1,0
53,3,1,0,0,1,0,1,6,3,257,1,999,0,1,1.1,94.0,-36.4,4.9,5191.0,0
46,9,0,6,0,1,0,0,7,0,75,1,999,0,1,-0.1,93.2,-42.0,4.0,5195.8,0
35,10,1,3,0,0,1,1,3,2,84,1,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
34,0,2,6,0,1,0,0,7,4,249,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
53,10,1,6,0,1,0,0,7,1,64,1,999,0,1,-0.1,93.2,-42.0,4.2,5195.8,0
25,1,1,0,0,0,0,0,3,2,420,2,999,0,1,1.4,93.9,-42.7,5.0,5228.1,0
49,3,0,0,0,0,0,1,4,4,67,1,999,0,1,1.4,94.5,-41.8,5.0,5228.1,0
31,2,1,3,0,1,0,0,7,4,360,1,999,0,1,-0.1,93.2,-42.0,4.1,5195.8,0
